0.624	0.506688
0.626	0.508938
0.628	0.511192
0.63	0.51345
0.632	0.515712
0.634	0.517978
0.636	0.520248
0.638	0.522522
0.64	0.5248
0.642	0.527082
0.644	0.529368
0.646	0.531658
0.648	0.533952
0.65	0.53625
0.652	0.538552
0.654	0.540858
0.656	0.543168
0.658	0.545482
0.66	0.5478
0.662	0.550122
0.664	0.552448
0.666	0.554778
0.668	0.557112
0.67	0.55945
0.672	0.561792
0.674	0.564138
0.676	0.566488
0.678	0.568842
0.68	0.5712
0.682	0.573562
0.684	0.575928
0.686	0.578298
0.688	0.580672
0.69	0.58305
0.692	0.585432
0.694	0.587818
0.696	0.590208
0.698	0.592602
0.7	0.595
0.702	0.597402
0.704	0.599808
0.706	0.602218
0.708	0.604632
0.71	0.60705
0.712	0.609472
0.714	0.611898
0.716	0.614328
0.718	0.616762
0.72	0.6192
0.722	0.621642
0.724	0.624088
0.726	0.626538
0.728	0.628992
0.73	0.63145
0.732	0.633912
0.734	0.636378
0.736	0.638848
0.738	0.641322
0.74	0.6438
0.742	0.646282
0.744	0.648768
0.746	0.651258
0.748	0.653752
0.75	0.65625
0.752	0.658752
0.754	0.661258
0.756	0.663768
0.758	0.666282
0.76	0.6688
0.762	0.671322
0.764	0.673848
0.766	0.676378
0.768	0.678912
0.77	0.68145
0.772	0.683992
0.774	0.686538
0.776	0.689088
0.778	0.691642
0.78	0.6942
0.782	0.696762
0.784	0.699328
0.786	0.701898
0.788	0.704472
0.79	0.70705
0.792	0.709632
0.794	0.712218
0.796	0.714808
0.798	0.717402
0.8	0.72
0.802	0.722602
0.804	0.725208
0.806	0.727818
0.808	0.730432
0.81	0.73305
0.812	0.735672
0.814	0.738298
0.816	0.740928
0.818	0.743562
0.82	0.7462
0.822	0.748842
0.824	0.751488
0.826	0.754138
0.828	0.756792
0.83	0.75945
0.832	0.762112
0.834	0.764778
0.836	0.767448
0.838	0.770122
0.84	0.7728
0.842	0.775482
0.844	0.778168
0.846	0.780858
0.848	0.783552
0.85	0.78625
0.852	0.788952
0.854	0.791658
0.856	0.794368
0.858	0.797082
0.86	0.7998
0.862	0.802522
0.864	0.805248
0.866	0.807978
0.868	0.810712
0.87	0.81345
0.872	0.816192
0.874	0.818938
0.876	0.821688
0.878	0.824442
0.88	0.8272
0.882	0.829962
0.884	0.832728
0.886	0.835498
0.888	0.838272
0.89	0.84105
0.892	0.843832
0.894	0.846618
0.896	0.849408
0.898	0.852202
0.9	0.855
0.902	0.857802
0.904	0.860608
0.906	0.863418
0.908	0.866232
0.91	0.86905
0.912	0.871872
0.914	0.874698
0.916	0.877528
0.918	0.880362
0.92	0.8832
0.922	0.886042
0.924	0.888888
0.926	0.891738
0.928	0.894592
0.93	0.89745
0.932	0.900312
0.934	0.903178
0.936	0.906048
0.938	0.908922
0.94	0.9118
0.942	0.914682
0.944	0.917568
0.946	0.920458
0.948	0.923352
0.95	0.92625
0.952	0.929152
0.954	0.932058
0.956	0.934968
0.958	0.937882
0.96	0.9408
0.962	0.943722
0.964	0.946648
0.966	0.949578
0.968	0.952512
0.97	0.95545
0.972	0.958392
0.974	0.961338
0.976	0.964288
0.978	0.967242
0.98	0.9702
0.982	0.973162
0.984	0.976128
0.986	0.979098
0.988	0.982072
0.99	0.98505
0.992	0.988032
0.994	0.991018
0.996	0.994008
0.998	0.997002
1	1
1.002	1.003
1.004	1.00601
1.006	1.00902
1.008	1.01203
1.01	1.01505
1.012	1.01807
1.014	1.0211
1.016	1.02413
1.018	1.02716
1.02	1.0302
1.022	1.03324
1.024	1.03629
1.026	1.03934
1.028	1.04239
1.03	1.04545
1.032	1.04851
1.034	1.05158
1.036	1.05465
1.038	1.05772
1.04	1.0608
1.042	1.06388
1.044	1.06697
1.046	1.07006
1.048	1.07315
1.05	1.07625
1.052	1.07935
1.054	1.08246
1.056	1.08557
1.058	1.08868
1.06	1.0918
1.062	1.09492
1.064	1.09805
1.066	1.10118
1.068	1.10431
1.07	1.10745
1.072	1.11059
1.074	1.11374
1.076	1.11689
1.078	1.12004
1.08	1.1232
1.082	1.12636
1.084	1.12953
1.086	1.1327
1.088	1.13587
1.09	1.13905
1.092	1.14223
1.094	1.14542
1.096	1.14861
1.098	1.1518
1.1	1.155
1.102	1.1582
1.104	1.16141
1.106	1.16462
1.108	1.16783
1.11	1.17105
1.112	1.17427
1.114	1.1775
1.116	1.18073
1.118	1.18396
1.12	1.1872
1.122	1.19044
1.124	1.19369
1.126	1.19694
1.128	1.20019
1.13	1.20345
1.132	1.20671
1.134	1.20998
1.136	1.21325
1.138	1.21652
1.14	1.2198
1.142	1.22308
1.144	1.22637
1.146	1.22966
1.148	1.23295
1.15	1.23625
1.152	1.23955
1.154	1.24286
1.156	1.24617
1.158	1.24948
1.16	1.2528
1.162	1.25612
1.164	1.25945
1.166	1.26278
1.168	1.26611
1.17	1.26945
1.172	1.27279
1.174	1.27614
1.176	1.27949
1.178	1.28284
1.18	1.2862
1.182	1.28956
1.184	1.29293
1.186	1.2963
1.188	1.29967
1.19	1.30305
1.192	1.30643
1.194	1.30982
1.196	1.31321
1.198	1.3166
1.2	1.32
1.202	1.3234
1.204	1.32681
1.206	1.33022
1.208	1.33363
1.21	1.33705
1.212	1.34047
1.214	1.3439
1.216	1.34733
1.218	1.35076
1.22	1.3542
1.222	1.35764
1.224	1.36109
1.226	1.36454
1.228	1.36799
1.23	1.37145
1.232	1.37491
1.234	1.37838
1.236	1.38185
1.238	1.38532
1.24	1.3888
1.242	1.39228
1.244	1.39577
1.246	1.39926
1.248	1.40275
1.25	1.40625
1.252	1.40975
1.254	1.41326
1.256	1.41677
1.258	1.42028
1.26	1.4238
1.262	1.42732
1.264	1.43085
1.266	1.43438
1.268	1.43791
1.27	1.44145
1.272	1.44499
1.274	1.44854
1.276	1.45209
1.278	1.45564
1.28	1.4592
1.282	1.46276
1.284	1.46633
1.286	1.4699
1.288	1.47347
1.29	1.47705
1.292	1.48063
1.294	1.48422
1.296	1.48781
1.298	1.4914
1.3	1.495
1.302	1.4986
1.304	1.50221
1.306	1.50582
1.308	1.50943
1.31	1.51305
1.312	1.51667
1.314	1.5203
1.316	1.52393
1.318	1.52756
1.32	1.5312
1.322	1.53484
1.324	1.53849
1.326	1.54214
1.328	1.54579
1.33	1.54945
1.332	1.55311
1.334	1.55678
1.336	1.56045
1.338	1.56412
1.34	1.5678
1.342	1.57148
1.344	1.57517
1.346	1.57886
1.348	1.58255
1.35	1.58625
1.352	1.58995
1.354	1.59366
1.356	1.59737
1.358	1.60108
1.36	1.6048
1.362	1.60852
1.364	1.61225
1.366	1.61598
1.368	1.61971
1.37	1.62345
1.372	1.62719
1.374	1.63094
1.376	1.63469
1.378	1.63844
1.38	1.6422
1.382	1.64596
1.384	1.64973
1.386	1.6535
1.388	1.65727
1.39	1.66105
1.392	1.66483
1.394	1.66862
1.396	1.67241
1.398	1.6762
1.4	1.68
1.402	1.6838
1.404	1.68761
1.406	1.69142
1.408	1.69523
1.41	1.69905
1.412	1.70287
1.414	1.7067
1.416	1.71053
1.418	1.71436
1.42	1.7182
1.422	1.72204
1.424	1.72589
1.426	1.72974
1.428	1.73359
1.43	1.73745
1.432	1.74131
1.434	1.74518
1.436	1.74905
1.438	1.75292
1.44	1.7568
1.442	1.76068
1.444	1.76457
1.446	1.76846
1.448	1.77235
1.45	1.77625
1.452	1.78015
1.454	1.78406
1.456	1.78797
1.458	1.79188
1.46	1.7958
1.462	1.79972
1.464	1.80365
1.466	1.80758
1.468	1.81151
1.47	1.81545
1.472	1.81939
1.474	1.82334
1.476	1.82729
1.478	1.83124
1.48	1.8352
1.482	1.83916
1.484	1.84313
1.486	1.8471
1.488	1.85107
1.49	1.85505
1.492	1.85903
1.494	1.86302
1.496	1.86701
1.498	1.871
1.5	1.875
1.502	1.879
1.504	1.88301
1.506	1.88702
1.508	1.89103
1.51	1.89505
1.512	1.89907
1.514	1.9031
1.516	1.90713
1.518	1.91116
1.52	1.9152
1.522	1.91924
1.524	1.92329
1.526	1.92734
1.528	1.93139
1.53	1.93545
1.532	1.93951
1.534	1.94358
1.536	1.94765
1.538	1.95172
1.54	1.9558
1.542	1.95988
1.544	1.96397
1.546	1.96806
1.548	1.97215
1.55	1.97625
1.552	1.98035
1.554	1.98446
1.556	1.98857
1.558	1.99268
1.56	1.9968
1.562	2.00092
1.564	2.00505
1.566	2.00918
1.568	2.01331
1.57	2.01745
1.572	2.02159
1.574	2.02574
1.576	2.02989
1.578	2.03404
1.58	2.0382
1.582	2.04236
1.584	2.04653
1.586	2.0507
1.588	2.05487
1.59	2.05905
1.592	2.06323
1.594	2.06742
1.596	2.07161
1.598	2.0758
1.6	2.08
1.602	2.0842
1.604	2.08841
1.606	2.09262
1.608	2.09683
1.61	2.10105
1.612	2.10527
1.614	2.1095
1.616	2.11373
1.618	2.11796
1.62	2.1222
1.622	2.12644
1.624	2.13069
1.626	2.13494
1.628	2.13919
1.63	2.14345
1.632	2.14771
1.634	2.15198
1.636	2.15625
1.638	2.16052
1.64	2.1648
1.642	2.16908
1.644	2.17337
1.646	2.17766
1.648	2.18195
1.65	2.18625
1.652	2.19055
1.654	2.19486
1.656	2.19917
1.658	2.20348
1.66	2.2078
1.662	2.21212
1.664	2.21645
1.666	2.22078
1.668	2.22511
1.67	2.22945
1.672	2.23379
1.674	2.23814
1.676	2.24249
1.678	2.24684
1.68	2.2512
1.682	2.25556
1.684	2.25993
1.686	2.2643
1.688	2.26867
1.69	2.27305
1.692	2.27743
1.694	2.28182
1.696	2.28621
1.698	2.2906
1.7	2.295
1.702	2.2994
1.704	2.30381
1.706	2.30822
1.708	2.31263
1.71	2.31705
1.712	2.32147
1.714	2.3259
1.716	2.33033
1.718	2.33476
1.72	2.3392
1.722	2.34364
1.724	2.34809
1.726	2.35254
1.728	2.35699
1.73	2.36145
1.732	2.36591
1.734	2.37038
1.736	2.37485
1.738	2.37932
1.74	2.3838
1.742	2.38828
1.744	2.39277
1.746	2.39726
1.748	2.40175
1.75	2.40625
1.752	2.41075
1.754	2.41526
1.756	2.41977
1.758	2.42428
1.76	2.4288
1.762	2.43332
1.764	2.43785
1.766	2.44238
1.768	2.44691
1.77	2.45145
1.772	2.45599
1.774	2.46054
1.776	2.46509
1.778	2.46964
1.78	2.4742
1.782	2.47876
1.784	2.48333
1.786	2.4879
1.788	2.49247
1.79	2.49705
1.792	2.50163
1.794	2.50622
1.796	2.51081
1.798	2.5154
1.8	2.52
1.802	2.5246
1.804	2.52921
1.806	2.53382
1.808	2.53843
1.81	2.54305
1.812	2.54767
1.814	2.5523
1.816	2.55693
1.818	2.56156
1.82	2.5662
1.822	2.57084
1.824	2.57549
1.826	2.58014
1.828	2.58479
1.83	2.58945
1.832	2.59411
1.834	2.59878
1.836	2.60345
1.838	2.60812
1.84	2.6128
1.842	2.61748
1.844	2.62217
1.846	2.62686
1.848	2.63155
1.85	2.63625
1.852	2.64095
1.854	2.64566
1.856	2.65037
1.858	2.65508
1.86	2.6598
1.862	2.66452
1.864	2.66925
1.866	2.67398
1.868	2.67871
1.87	2.68345
1.872	2.68819
1.874	2.69294
1.876	2.69769
1.878	2.70244
1.88	2.7072
1.882	2.71196
1.884	2.71673
1.886	2.7215
1.888	2.72627
1.89	2.73105
1.892	2.73583
1.894	2.74062
1.896	2.74541
1.898	2.7502
1.9	2.755
1.902	2.7598
1.904	2.76461
1.906	2.76942
1.908	2.77423
1.91	2.77905
1.912	2.78387
1.914	2.7887
1.916	2.79353
1.918	2.79836
1.92	2.8032
1.922	2.80804
1.924	2.81289
1.926	2.81774
1.928	2.82259
1.93	2.82745
1.932	2.83231
1.934	2.83718
1.936	2.84205
1.938	2.84692
1.94	2.8518
1.942	2.85668
1.944	2.86157
1.946	2.86646
1.948	2.87135
1.95	2.87625
1.952	2.88115
1.954	2.88606
1.956	2.89097
1.958	2.89588
1.96	2.9008
1.962	2.90572
1.964	2.91065
1.966	2.91558
1.968	2.92051
1.97	2.92545
1.972	2.93039
1.974	2.93534
1.976	2.94029
1.978	2.94524
1.98	2.9502
1.982	2.95516
1.984	2.96013
1.986	2.9651
1.988	2.97007
1.99	2.97505
1.992	2.98003
1.994	2.98502
1.996	2.99001
1.998	2.995
2	3
